flowCode,reporterCode,reporterISO,partnerCode,partnerISO,cmdCode,cmdDesc,qtyUnitAbbr,qty,fobvalue
X,156,CHN,760,SYR,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,9129064.0
X,156,CHN,762,TJK,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,13142843.0
X,156,CHN,764,THA,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,49346171.0
X,156,CHN,768,TGO,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,11451594.0
X,156,CHN,776,TON,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,148153.0
X,156,CHN,780,TTO,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,1949224.0
X,156,CHN,784,ARE,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,317355016.0
X,156,CHN,788,TUN,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,9737498.0
X,156,CHN,792,TUR,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,45980914.0
X,156,CHN,795,TKM,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,289484.0
X,156,CHN,796,TCA,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,3815.0
X,156,CHN,798,TUV,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,12384.0
X,156,CHN,800,UGA,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,2541339.0
X,156,CHN,804,UKR,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,53844403.0
X,156,CHN,807,MKD,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,147782.0
X,156,CHN,818,EGY,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,57130097.0
X,156,CHN,826,GBR,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,586307765.0
X,156,CHN,834,TZA,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,14010310.0
X,156,CHN,842,USA,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,3801234532.0
X,156,CHN,854,BFA,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,107621.0
X,156,CHN,858,URY,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,13168196.0
X,156,CHN,860,UZB,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,1989126.0
X,156,CHN,862,VEN,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,40110718.0
X,156,CHN,882,WSM,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,52551.0
X,156,CHN,887,YEM,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,10921047.0
X,156,CHN,894,ZMB,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",N/A,,755749.0
X,156,CHN,0,W00,83,Metal; miscellaneous products of base metal,N/A,,7416099977.0
X,156,CHN,4,AFG,83,Metal; miscellaneous products of base metal,N/A,,586776.0
X,156,CHN,8,ALB,83,Metal; miscellaneous products of base metal,N/A,,3162282.0
X,156,CHN,12,DZA,83,Metal; miscellaneous products of base metal,N/A,,45845121.0
X,156,CHN,20,AND,83,Metal; miscellaneous products of base metal,N/A,,6533.0
X,156,CHN,24,AGO,83,Metal; miscellaneous products of base metal,N/A,,10648666.0
X,156,CHN,28,ATG,83,Metal; miscellaneous products of base metal,N/A,,43356.0
X,156,CHN,31,AZE,83,Metal; miscellaneous products of base metal,N/A,,562656.0
X,156,CHN,32,ARG,83,Metal; miscellaneous products of base metal,N/A,,21665436.0
X,156,CHN,36,AUS,83,Metal; miscellaneous products of base metal,N/A,,144709474.0
X,156,CHN,40,AUT,83,Metal; miscellaneous products of base metal,N/A,,11456658.0
X,156,CHN,44,BHS,83,Metal; miscellaneous products of base metal,N/A,,313489.0
X,156,CHN,48,BHR,83,Metal; miscellaneous products of base metal,N/A,,2956329.0
X,156,CHN,50,BGD,83,Metal; miscellaneous products of base metal,N/A,,22227467.0
X,156,CHN,51,ARM,83,Metal; miscellaneous products of base metal,N/A,,286884.0
X,156,CHN,52,BRB,83,Metal; miscellaneous products of base metal,N/A,,143225.0
X,156,CHN,56,BEL,83,Metal; miscellaneous products of base metal,N/A,,71557054.0
X,156,CHN,60,BMU,83,Metal; miscellaneous products of base metal,N/A,,35988.0
X,156,CHN,64,BTN,83,Metal; miscellaneous products of base metal,N/A,,2095223.0
X,156,CHN,68,BOL,83,Metal; miscellaneous products of base metal,N/A,,669097.0
X,156,CHN,70,BIH,83,Metal; miscellaneous products of base metal,N/A,,86120.0
X,156,CHN,72,BWA,83,Metal; miscellaneous products of base metal,N/A,,600197.0
X,156,CHN,76,BRA,83,Metal; miscellaneous products of base metal,N/A,,85014313.0
X,156,CHN,84,BLZ,83,Metal; miscellaneous products of base metal,N/A,,118092.0
X,156,CHN,90,SLB,83,Metal; miscellaneous products of base metal,N/A,,77235.0
X,156,CHN,96,BRN,83,Metal; miscellaneous products of base metal,N/A,,723490.0
X,156,CHN,100,BGR,83,Metal; miscellaneous products of base metal,N/A,,5855836.0
X,156,CHN,104,MMR,83,Metal; miscellaneous products of base metal,N/A,,8519144.0
X,156,CHN,108,BDI,83,Metal; miscellaneous products of base metal,N/A,,72617.0
X,156,CHN,112,BLR,83,Metal; miscellaneous products of base metal,N/A,,1354072.0
X,156,CHN,116,KHM,83,Metal; miscellaneous products of base metal,N/A,,1507476.0
X,156,CHN,120,CMR,83,Metal; miscellaneous products of base metal,N/A,,6978219.0
X,156,CHN,124,CAN,83,Metal; miscellaneous products of base metal,N/A,,169211620.0
X,156,CHN,132,CPV,83,Metal; miscellaneous products of base metal,N/A,,343859.0
X,156,CHN,136,CYM,83,Metal; miscellaneous products of base metal,N/A,,106977.0
X,156,CHN,140,CAF,83,Metal; miscellaneous products of base metal,N/A,,25129.0
X,156,CHN,144,LKA,83,Metal; miscellaneous products of base metal,N/A,,11376212.0
X,156,CHN,148,TCD,83,Metal; miscellaneous products of base metal,N/A,,383226.0
X,156,CHN,152,CHL,83,Metal; miscellaneous products of base metal,N/A,,41371062.0
X,156,CHN,170,COL,83,Metal; miscellaneous products of base metal,N/A,,17446829.0
X,156,CHN,174,COM,83,Metal; miscellaneous products of base metal,N/A,,82815.0
X,156,CHN,175,MYT,83,Metal; miscellaneous products of base metal,N/A,,2630.0
X,156,CHN,178,COG,83,Metal; miscellaneous products of base metal,N/A,,2803285.0
X,156,CHN,180,COD,83,Metal; miscellaneous products of base metal,N/A,,3138500.0
X,156,CHN,184,COK,83,Metal; miscellaneous products of base metal,N/A,,1489.0
X,156,CHN,188,CRI,83,Metal; miscellaneous products of base metal,N/A,,4052085.0
X,156,CHN,191,HRV,83,Metal; miscellaneous products of base metal,N/A,,7011275.0
X,156,CHN,192,CUB,83,Metal; miscellaneous products of base metal,N/A,,4451304.0
X,156,CHN,196,CYP,83,Metal; miscellaneous products of base metal,N/A,,3751387.0
X,156,CHN,203,CZE,83,Metal; miscellaneous products of base metal,N/A,,12704035.0
X,156,CHN,204,BEN,83,Metal; miscellaneous products of base metal,N/A,,10210043.0
X,156,CHN,208,DNK,83,Metal; miscellaneous products of base metal,N/A,,34718709.0
X,156,CHN,212,DMA,83,Metal; miscellaneous products of base metal,N/A,,254741.0
X,156,CHN,214,DOM,83,Metal; miscellaneous products of base metal,N/A,,9293899.0
X,156,CHN,218,ECU,83,Metal; miscellaneous products of base metal,N/A,,14469975.0
X,156,CHN,222,SLV,83,Metal; miscellaneous products of base metal,N/A,,2513195.0
X,156,CHN,226,GNQ,83,Metal; miscellaneous products of base metal,N/A,,747012.0
X,156,CHN,231,ETH,83,Metal; miscellaneous products of base metal,N/A,,6681229.0
X,156,CHN,232,ERI,83,Metal; miscellaneous products of base metal,N/A,,299167.0
X,156,CHN,233,EST,83,Metal; miscellaneous products of base metal,N/A,,7631121.0
X,156,CHN,234,FRO,83,Metal; miscellaneous products of base metal,N/A,,27750.0
X,156,CHN,242,FJI,83,Metal; miscellaneous products of base metal,N/A,,865415.0
X,156,CHN,246,FIN,83,Metal; miscellaneous products of base metal,N/A,,43805111.0
X,156,CHN,251,FRA,83,Metal; miscellaneous products of base metal,N/A,,127611021.0
X,156,CHN,258,PYF,83,Metal; miscellaneous products of base metal,N/A,,218824.0
X,156,CHN,262,DJI,83,Metal; miscellaneous products of base metal,N/A,,7906310.0
X,156,CHN,266,GAB,83,Metal; miscellaneous products of base metal,N/A,,526029.0
X,156,CHN,268,GEO,83,Metal; miscellaneous products of base metal,N/A,,1642599.0
X,156,CHN,270,GMB,83,Metal; miscellaneous products of base metal,N/A,,852333.0
X,156,CHN,275,PSE,83,Metal; miscellaneous products of base metal,N/A,,436905.0
X,156,CHN,276,DEU,83,Metal; miscellaneous products of base metal,N/A,,360692123.0
X,156,CHN,288,GHA,83,Metal; miscellaneous products of base metal,N/A,,21546351.0
X,156,CHN,292,GIB,83,Metal; miscellaneous products of base metal,N/A,,19955.0
X,156,CHN,296,KIR,83,Metal; miscellaneous products of base metal,N/A,,786.0
X,156,CHN,300,GRC,83,Metal; miscellaneous products of base metal,N/A,,30685925.0
X,156,CHN,308,GRD,83,Metal; miscellaneous products of base metal,N/A,,35764.0
X,156,CHN,320,GTM,83,Metal; miscellaneous products of base metal,N/A,,6549985.0
X,156,CHN,324,GIN,83,Metal; miscellaneous products of base metal,N/A,,4868783.0
X,156,CHN,328,GUY,83,Metal; miscellaneous products of base metal,N/A,,680088.0
X,156,CHN,332,HTI,83,Metal; miscellaneous products of base metal,N/A,,2086427.0
X,156,CHN,340,HND,83,Metal; miscellaneous products of base metal,N/A,,2579878.0
X,156,CHN,344,HKG,83,Metal; miscellaneous products of base metal,N/A,,405177716.0
X,156,CHN,348,HUN,83,Metal; miscellaneous products of base metal,N/A,,8127361.0
X,156,CHN,352,ISL,83,Metal; miscellaneous products of base metal,N/A,,185227.0
X,156,CHN,360,IDN,83,Metal; miscellaneous products of base metal,N/A,,127123898.0
X,156,CHN,364,IRN,83,Metal; miscellaneous products of base metal,N/A,,93561233.0
X,156,CHN,368,IRQ,83,Metal; miscellaneous products of base metal,N/A,,24415178.0
X,156,CHN,372,IRL,83,Metal; miscellaneous products of base metal,N/A,,7867628.0
X,156,CHN,376,ISR,83,Metal; miscellaneous products of base metal,N/A,,38710208.0
X,156,CHN,380,ITA,83,Metal; miscellaneous products of base metal,N/A,,170707086.0
X,156,CHN,384,CIV,83,Metal; miscellaneous products of base metal,N/A,,5852407.0
X,156,CHN,388,JAM,83,Metal; miscellaneous products of base metal,N/A,,2153153.0
X,156,CHN,392,JPN,83,Metal; miscellaneous products of base metal,N/A,,336501190.0
X,156,CHN,398,KAZ,83,Metal; miscellaneous products of base metal,N/A,,107775448.0
X,156,CHN,400,JOR,83,Metal; miscellaneous products of base metal,N/A,,27276785.0
X,156,CHN,404,KEN,83,Metal; miscellaneous products of base metal,N/A,,20075691.0
X,156,CHN,408,PRK,83,Metal; miscellaneous products of base metal,N/A,,13316794.0
X,156,CHN,410,KOR,83,Metal; miscellaneous products of base metal,N/A,,125975919.0
X,156,CHN,414,KWT,83,Metal; miscellaneous products of base metal,N/A,,10036904.0
X,156,CHN,417,KGZ,83,Metal; miscellaneous products of base metal,N/A,,37772205.0
X,156,CHN,418,LAO,83,Metal; miscellaneous products of base metal,N/A,,476840.0
X,156,CHN,422,LBN,83,Metal; miscellaneous products of base metal,N/A,,20761013.0
X,156,CHN,426,LSO,83,Metal; miscellaneous products of base metal,N/A,,50800.0
X,156,CHN,428,LVA,83,Metal; miscellaneous products of base metal,N/A,,5747249.0
X,156,CHN,430,LBR,83,Metal; miscellaneous products of base metal,N/A,,2767780.0
X,156,CHN,434,LBY,83,Metal; miscellaneous products of base metal,N/A,,15000832.0
